Date,Coin,actual,predicted,Residual
2021-04-10,aave,-0.3873842283837898,-0.38730735622468465,-7.687215910512357e-05
2021-04-11,aave,-0.3870604792471559,-0.38715132039547917,9.084114832325074e-05
2021-04-12,aave,-0.3851122240435796,-0.38485655294997345,-0.0002556710936061357
2021-04-13,aave,-0.3849534242747089,-0.38462749402741414,-0.00032593024729477005
2021-04-14,aave,-0.3827175390976144,-0.3828230850856444,0.00010554598802997583
2021-04-15,aave,-0.3796502904246674,-0.3800805931621034,0.0004303027374359947
2021-04-16,aave,-0.3816120124713881,-0.38131152246819605,-0.00030049000319204433
2021-04-17,aave,-0.3829103562679539,-0.381815483915827,-0.0010948723521269077
2021-04-18,aave,-0.3862815819494499,-0.38641369712464557,0.0001321151751956795
2021-04-19,aave,-0.3891240978122353,-0.3894308881951292,0.00030679038289394
2021-04-20,aave,-0.3879145729060035,-0.3886247500013531,0.0007101770953495956
2021-04-21,aave,-0.3887696006811387,-0.3886556946304939,-0.00011390605064481862
2021-04-22,aave,-0.387993661418343,-0.38798552664853364,-8.134769809375886e-06
2021-04-23,aave,-0.3892168088537671,-0.39016942268814936,0.0009526138343822765
2021-04-24,aave,-0.3912981756283085,-0.3901571256937746,-0.0011410499345338998
2021-04-25,aave,-0.3888553058505144,-0.3891523630900279,0.0002970572395134541
2021-04-26,aave,-0.3844110919268059,-0.38480155651158693,0.0003904645847810362
2021-04-27,aave,-0.3817063582164231,-0.3821668011797972,0.00046044296337405255
2021-04-28,aave,-0.3801363422662501,-0.379112187309714,-0.001024154956536072
2021-04-29,aave,-0.3818680381771802,-0.381180884343391,-0.0006871538337892003
2021-04-30,aave,-0.3813849443705079,-0.3813651730165979,-1.9771353910014167e-05
2021-05-01,aave,-0.3767224586076261,-0.37792337102833673,0.0012009124207106314
2021-05-02,aave,-0.3784186580996321,-0.37838929039277636,-2.936770685574297e-05
2021-05-03,aave,-0.3756694760225703,-0.3749000432421974,-0.0007694327803728918
2021-05-04,aave,-0.381094979106271,-0.38023898714917614,-0.0008559919570948482
2021-05-05,aave,-0.3785427398798183,-0.37935096795820217,0.0008082280783838769
2021-05-06,aave,-0.3807473321612825,-0.38151449865261483,0.0007671664913323495
2021-05-07,aave,-0.3813346577770321,-0.3810467933173543,-0.00028786445967782237
2021-05-08,aave,-0.3796546496340091,-0.37968235379340926,2.770415940017701e-05
2021-05-09,aave,-0.3802398734881119,-0.380274510460706,3.463697259409315e-05
2021-05-10,aave,-0.3822400499886669,-0.3818903208940736,-0.0003497290945932985
2021-05-11,aave,-0.3803267463028471,-0.38034094542054,1.4199117692903496e-05
2021-05-12,aave,-0.3762582028127512,-0.37475846490443726,-0.001499737908313925
2021-05-13,aave,-0.3763745002905418,-0.3806130642345036,0.004238563943961771
2021-05-14,aave,-0.3696995388293199,-0.36950775965446453,-0.00019177917485535545
2021-05-15,aave,-0.3757526123721555,-0.3732849182610706,-0.0024676941110849393
2021-05-16,aave,-0.3748926804865112,-0.3730998308736058,-0.0017928496129053784
2021-05-17,aave,-0.3714853356418995,-0.3715596693280002,7.433368610071378e-05
2021-05-18,aave,-0.3671005937884936,-0.3700151393358598,0.0029145455473661985
2021-05-19,aave,-0.3838539694043513,-0.382130909824806,-0.0017230595795452719
2021-05-20,aave,-0.3796075546045155,-0.37890478973714925,-0.0007027648673662568
2021-05-21,aave,-0.3868131719600469,-0.38811345352895354,0.0013002815689066582
2021-05-22,aave,-0.3899741436338371,-0.3895555198308665,-0.00041862380297058577
2021-05-23,aave,-0.3931723242730784,-0.3929877098605207,-0.00018461441255773758
2021-05-24,aave,-0.3858519663002355,-0.38753702543478774,0.001685059134552247
2021-05-25,aave,-0.3871651781143769,-0.38772483732110635,0.000559659206729457
2021-05-26,aave,-0.3837449891708125,-0.38320165442593856,-0.0005433347448739467
2021-05-27,aave,-0.3870315216422441,-0.3854828652794609,-0.001548656362783174
2021-05-28,aave,-0.3911275437197964,-0.3903350931364787,-0.0007924505833177276
2021-05-29,aave,-0.3927969652115615,-0.3928863669420052,8.940173044369448e-05
2021-05-30,aave,-0.3907750705073227,-0.392290251421673,0.0015151809143503225
2021-05-31,aave,-0.3862888991937018,-0.38735989445347496,0.0010709952597731665
2021-06-01,aave,-0.3869613072346357,-0.3865997135572333,-0.0003615936774023498
2021-06-02,aave,-0.3861630270239646,-0.38482879571042317,-0.001334231313541434
2021-06-03,aave,-0.3850203692753112,-0.38485605117800586,-0.0001643180973053271
2021-06-04,aave,-0.3869708040835583,-0.38721475273954015,0.00024394865598187376
2021-06-05,aave,-0.3882934349035984,-0.38841485938645065,0.00012142448285223928
2021-06-06,aave,-0.3875618661644578,-0.3872541207724409,-0.00030774539201688933
2021-06-07,aave,-0.3899627785523396,-0.3899987460451296,3.596749279000111e-05
2021-06-08,aave,-0.3903659275734088,-0.3904478419036931,8.191433028426065e-05
2021-06-09,aave,-0.3896361492238193,-0.39026804228465767,0.0006318930608383844
2021-06-10,aave,-0.3918454899297446,-0.3916477903272258,-0.00019769960251880825
2021-06-11,aave,-0.3937858829879014,-0.3934517293851445,-0.00033415360275690364
2021-06-12,aave,-0.3943350655219125,-0.39398070386534473,-0.00035436165656776986
2021-06-13,aave,-0.3913840364837322,-0.39249462499737653,0.0011105885136443172
2021-06-14,aave,-0.3912585535291148,-0.3915237607390064,0.00026520720989159363
2021-06-15,aave,-0.3917612637778241,-0.3908737744725217,-0.0008874893053024135
2021-06-16,aave,-0.393415038821774,-0.3931313199060133,-0.00028371891576067787
2021-06-17,aave,-0.3931815875929293,-0.3932742270532302,9.263946030085846e-05
2021-06-18,aave,-0.3953912396709505,-0.3953378631224741,-5.337654847642481e-05
2021-06-19,aave,-0.3961794781315312,-0.39595860965380525,-0.00022086847772595508
2021-06-20,aave,-0.3948010338633145,-0.39539673597646335,0.0005957021131488549
2021-06-21,aave,-0.3994856270449998,-0.39941996662779455,-6.566041720523774e-05
2021-06-22,aave,-0.3999614036074202,-0.4001109592746205,0.00014955566720026292
2021-06-23,aave,-0.3998489982808274,-0.3996689287226839,-0.0001800695581434808
2021-06-24,aave,-0.3995892361098855,-0.39969960879204486,0.00011037268215935425
2021-06-25,aave,-0.401485492173459,-0.40115203456747894,-0.0003334576059800809
2021-06-26,aave,-0.4014512412429183,-0.4020187009373334,0.0005674596944150734
2021-06-27,aave,-0.4001978907141992,-0.40024507366463263,4.7182950433433124e-05
2021-06-28,aave,-0.3983389993021247,-0.39816255900430053,-0.00017644029782415416
2021-06-29,aave,-0.3974735405617794,-0.3972980294444084,-0.00017551111737101888
2021-06-30,aave,-0.3965130354891836,-0.3966861178159371,0.0001730823267535042
2021-07-01,aave,-0.3980960512243573,-0.3976255244382721,-0.0004705267860852236
2021-07-02,aave,-0.3977992357740122,-0.39770606194432206,-9.317382969015187e-05
2021-07-03,aave,-0.3958187535585181,-0.39629297108521894,0.0004742175267008486
2021-07-04,aave,-0.3944560335811405,-0.39466898751110074,0.00021295392996023566
2021-07-05,aave,-0.3920472590478392,-0.3918484968481757,-0.00019876219966352693
2021-07-06,aave,-0.3913799886464865,-0.39138995288773526,9.964241248772154e-06
2021-07-07,aave,-0.3915451715433216,-0.3913843213224765,-0.00016085022084505463
2021-07-08,aave,-0.3933638181120107,-0.39274662659222453,-0.0006171915197861755
2021-07-09,aave,-0.3923959957951631,-0.39269046612441455,0.00029447032925145056
2021-07-10,aave,-0.3930836610687924,-0.3934205995990969,0.00033693853030453136
2021-07-11,aave,-0.3922850694860255,-0.3925153591861308,0.0002302897001053017
2021-07-12,aave,-0.3929442442128867,-0.39273284387643426,-0.0002114003364524497
2021-07-13,aave,-0.3949053435154158,-0.3948345974422918,-7.074607312396175e-05
2021-07-14,aave,-0.3942709228701726,-0.3941130433831466,-0.00015787948702600252
2021-07-15,aave,-0.3948456379160414,-0.3950417357026319,0.00019609778659052113
2021-07-16,aave,-0.3962912607139323,-0.3961139984028561,-0.00017726231107617618
2021-07-17,aave,-0.3963170267548618,-0.3962661709280481,-5.0855826813689387e-05
2021-07-18,aave,-0.3962694646672246,-0.3963627450330511,9.32803658264536e-05
2021-07-19,aave,-0.3974567264686049,-0.3978142891591543,0.0003575626905493734
2021-07-20,aave,-0.398639006316452,-0.3986032449550997,-3.5761361352304455e-05
2021-07-21,aave,-0.3958372801982197,-0.39617257317629306,0.0003352929780733871
2021-07-22,aave,-0.3943244788706545,-0.3942510906810811,-7.338818957342008e-05
2021-07-23,aave,-0.393445164072045,-0.3933484670207266,-9.669705131837292e-05
2021-07-24,aave,-0.3936073110909459,-0.39302570181711305,-0.0005816092738328282
2021-07-25,aave,-0.3935960238524721,-0.3931812727002178,-0.00041475115225431125
2021-07-26,aave,-0.3924585815864239,-0.3928256580439117,0.0003670764574877916
2021-07-27,aave,-0.3926763085244295,-0.3935058139790546,0.0008295054546251235
2021-07-28,aave,-0.3928278688920722,-0.39240628633945007,-0.00042158255262214617
2021-07-29,aave,-0.3917221087367741,-0.39126992918818904,-0.00045217954858506326
2021-07-30,aave,-0.3910570957831161,-0.3912711834844124,0.00021408770129632826
2021-07-31,aave,-0.3902480732351391,-0.3905911375073023,0.0003430642721631849
2021-08-01,aave,-0.391373683361546,-0.39127436378655617,-9.931957498982014e-05
2021-08-02,aave,-0.3911013106207233,-0.3905280388351787,-0.0005732717855445602
2021-08-03,aave,-0.391997984413675,-0.3921982710240717,0.00020028661039667162
2021-08-04,aave,-0.3896492268518439,-0.3902092178400709,0.0005599909882270104
2021-08-05,aave,-0.386973061531253,-0.3873076229622997,0.0003345614310467093
2021-08-06,aave,-0.3872216143067452,-0.3869469359863348,-0.0002746783204103931
2021-08-07,aave,-0.3860203407610529,-0.3857942283950716,-0.00022611236598130136
2021-08-08,aave,-0.387922668580495,-0.3872290244850628,-0.000693644095432211
2021-08-09,aave,-0.3868993441875665,-0.38684361991447097,-5.572427309552541e-05
2021-08-10,aave,-0.3861315784422863,-0.38648860245036376,0.0003570240080774667
2021-08-11,aave,-0.3846721774291551,-0.3851811537054155,0.0005089762762603978
2021-08-12,aave,-0.3854468712035674,-0.38564695112461994,0.0002000799210525317
2021-08-13,aave,-0.3826924736439005,-0.38235048139237604,-0.0003419922515244811
2021-08-14,aave,-0.3837521507290165,-0.38341043935258745,-0.0003417113764290214
2021-08-15,aave,-0.3840752771214588,-0.38396064487817205,-0.0001146322432867275
2021-08-16,aave,-0.3839223934224088,-0.3835534795509348,-0.0003689138714740303
2021-08-17,aave,-0.3863458802872377,-0.3868653688307471,0.0005194885435094165
2021-08-18,aave,-0.3864032505958935,-0.38668453016548027,0.0002812795695867898
2021-08-19,aave,-0.3844687736075575,-0.3861310276271484,0.0016622540195909141
2021-08-20,aave,-0.3841363838952644,-0.3825297822792515,-0.0016066016160128926
2021-08-21,aave,-0.3848702100820997,-0.38361633980166454,-0.0012538702804351654
2021-08-22,aave,-0.3848034207675453,-0.38497734845151,0.00017392768396468083
2021-08-23,aave,-0.3842477772625458,-0.38549448597558245,0.0012467087130366705
2021-08-24,aave,-0.3865939660045862,-0.3861160271770181,-0.0004779388275680807
2021-08-25,aave,-0.3860834714534814,-0.38622080413254267,0.0001373326790612972
2021-08-26,aave,-0.3887024221514644,-0.38850106766124803,-0.00020135449021635443
2021-08-27,aave,-0.3869870732755651,-0.38753685236841273,0.0005497790928476465
2021-08-28,aave,-0.3874202697038815,-0.3877052419622816,0.0002849722584001291
2021-08-29,aave,-0.3876739601189548,-0.3871727750703445,-0.0005011850486102976
2021-08-30,aave,-0.3881641376408071,-0.3878316034405088,-0.0003325342002982734
2021-08-31,aave,-0.3855232352100684,-0.3855511486921438,2.7913482075370144e-05
2021-09-01,aave,-0.3838466521600994,-0.3848321485082536,0.0009854963481542023
2021-09-02,aave,-0.3849078861056945,-0.38436298331783264,-0.0005449027878618451
2021-09-03,aave,-0.3852553773646351,-0.3846198554561178,-0.0006355219085172892
2021-09-04,aave,-0.3850124292868677,-0.38476743783234013,-0.00024499145452755444
2021-09-05,aave,-0.3835606568900842,-0.38437404570073025,0.0008133888106460763
2021-09-06,aave,-0.3842159394657476,-0.38418093526262287,-3.500420312474439e-05
2021-09-07,aave,-0.3890408057766021,-0.3887458356899285,-0.00029497008667361824
2021-09-08,aave,-0.3902961802239441,-0.38961079184416747,-0.000685388379776608
2021-09-09,aave,-0.3903422632941261,-0.3905273552423787,0.00018509194825261366
2021-09-10,aave,-0.391736431853182,-0.3929597155137254,0.0012232836605433617
2021-09-11,aave,-0.390426100230927,-0.3906975248585619,0.0002714246276349086
2021-09-12,aave,-0.3900824232801603,-0.3894309244035614,-0.0006514988765988772
2021-09-13,aave,-0.390255312636367,-0.3899623605581085,-0.00029295207825846825
2021-09-14,aave,-0.386124883942226,-0.38661126992158107,0.0004863859793550751
2021-09-15,aave,-0.3837393066300638,-0.38422032647196347,0.00048101984189968805
2021-09-16,aave,-0.3861272192329447,-0.38515678108992824,-0.0009704381430164499
2021-09-17,aave,-0.3884959824519325,-0.3874142274722071,-0.0010817549797254022
2021-09-18,aave,-0.3883699545961474,-0.38885018987474596,0.00048023527859852866
2021-09-19,aave,-0.3895484201358206,-0.3902717992435487,0.0007233791077281282
2021-09-20,aave,-0.3933078489777862,-0.3934984297575822,0.0001905807797960013
2021-09-21,aave,-0.3948849486431393,-0.3946104592079662,-0.00027448943517305313
2021-09-22,aave,-0.3925082454357079,-0.39241100979623256,-9.723563947533487e-05
2021-09-23,aave,-0.3919601527040321,-0.3923955820727022,0.00043542936867008164
2021-09-24,aave,-0.3941666132180713,-0.394324221496703,0.00015760827863170457
2021-09-25,aave,-0.3946637966120796,-0.3939135993520546,-0.0007501972600250095
2021-09-26,aave,-0.393132157272717,-0.3934774929310925,0.00034533565837552294
2021-09-27,aave,-0.3947716870432829,-0.39476356203864127,-8.125004641645894e-06
2021-09-28,aave,-0.3957070488191408,-0.39568670101263603,-2.0347806504783517e-05
2021-09-29,aave,-0.39540283828152,-0.39536303278028806,-3.98055012319487e-05
2021-09-30,aave,-0.3944969790117415,-0.3948062030045832,0.00030922399284166735
2021-10-01,aave,-0.3924668329469632,-0.39246419288271245,-2.6400642507695693e-06
2021-10-02,aave,-0.3915650993574543,-0.39160207761633087,3.697825887655215e-05
2021-10-03,aave,-0.3918405079762115,-0.39145350213080915,-0.00038700584540235505
2021-10-04,aave,-0.3925984655004733,-0.3922872954177831,-0.0003111700826901598
2021-10-05,aave,-0.3920629054956545,-0.3921232078901836,6.0302394529143655e-05
2021-10-06,aave,-0.3917854729582745,-0.3924480973437736,0.0006626243854991332
2021-10-07,aave,-0.3922310464273998,-0.39208479335079205,-0.00014625307660776077
2021-10-08,aave,-0.392056444524666,-0.39178800673535674,-0.00026843778930923934
2021-10-09,aave,-0.3921036173971836,-0.3919682168425674,-0.00013540055461619405
2021-10-10,aave,-0.3936098020677124,-0.39366427475620736,5.4472688494955346e-05
2021-10-11,aave,-0.3934057755019232,-0.3936403820619211,0.00023460655999790747
2021-10-12,aave,-0.3939283357217413,-0.39389409169456907,-3.424402717222552e-05
2021-10-13,aave,-0.3928469404329415,-0.3927843286663202,-6.261176662131218e-05
2021-10-14,aave,-0.3923847863997134,-0.3925433148971471,0.00015852849743369646
2021-10-15,aave,-0.3925523824302911,-0.3925443451497272,-8.037280563921723e-06
2021-10-16,aave,-0.3922917639860857,-0.39202454634400213,-0.00026721764208353926
2021-10-17,aave,-0.3923103684688113,-0.39250942997140653,0.00019906150259524358
2021-10-18,aave,-0.393150061168227,-0.3930921191145825,-5.794205364445526e-05
2021-10-19,aave,-0.3923896126671987,-0.3923863794500538,-3.2332171449045433e-06
2021-10-20,aave,-0.3913721265010669,-0.3914938531407833,0.00012172663971637965
2021-10-21,aave,-0.3915141121767631,-0.39153215179221085,1.803961544777355e-05
2021-10-22,aave,-0.3918934412325017,-0.3915374035242344,-0.0003560377082673094
2021-10-23,aave,-0.3908002138040605,-0.39092547067029104,0.00012525686623054977
2021-10-24,aave,-0.3920646180421815,-0.3923527771684601,0.00028815912627860873
2021-10-25,aave,-0.3916700317537473,-0.39148500364607663,-0.00018502810767068167
2021-10-26,aave,-0.3903962085097278,-0.3902561053689303,-0.0001401031407974873
2021-10-27,aave,-0.3907612922920824,-0.39071647690189776,-4.4815390184638204e-05
2021-10-28,aave,-0.3896264188458248,-0.3901215685095798,0.0004951496637550235
2021-10-29,aave,-0.3904881411210201,-0.39053388715937604,4.574603835594271e-05
2021-10-30,aave,-0.3911739381620744,-0.39070495704119684,-0.00046898112087756516
2021-10-31,aave,-0.3915388662583812,-0.39110668227035816,-0.00043218398802302715
2021-11-01,aave,-0.3907813757922631,-0.39126118649276126,0.0004798107004981844
2021-11-02,aave,-0.3907081255067203,-0.3911154227722672,0.00040729726554689094
2021-11-03,aave,-0.3906955927798634,-0.39042205476339414,-0.0002735380164692325
2021-11-04,aave,-0.3900879501348612,-0.39014771116435626,5.9761029495064566e-05
2021-11-05,aave,-0.3906104325116553,-0.39004722793745167,-0.0005632045742036129
2021-11-06,aave,-0.3912319312149218,-0.39137116381456627,0.00013923259964448986
2021-11-07,aave,-0.3910968735683577,-0.3913427463091437,0.00024587274078596844
2021-11-08,aave,-0.3901571525831583,-0.39047985884995595,0.00032270626679764547
2021-11-09,aave,-0.3898203258184997,-0.3896284453128995,-0.00019188050560020598
2021-11-10,aave,-0.3916900374109041,-0.3919865206148535,0.00029648320394942695
2021-11-11,aave,-0.3917302044112655,-0.3911096590734148,-0.0006205453378507197
2021-11-12,aave,-0.3920049902858309,-0.39198707625288043,-1.791403295048344e-05
2021-11-13,aave,-0.3916986001435393,-0.3918109691764178,0.00011236903287847877
2021-11-14,aave,-0.3914888131939773,-0.3918926838246441,0.0004038706306667694
2021-11-15,aave,-0.3925414065639133,-0.39231389933183486,-0.0002275072320784277
2021-11-16,aave,-0.3943552268651171,-0.394139111182571,-0.00021611568254609193
2021-11-17,aave,-0.3938670732618877,-0.39410074608102563,0.00023367281913794224
2021-11-18,aave,-0.3955708235272175,-0.3956352073705253,6.438384330781366e-05
2021-11-19,aave,-0.3942703001259809,-0.3939543231889624,-0.0003159769370185139
2021-11-20,aave,-0.3946508746701029,-0.39478362657733146,0.00013275190722855656
2021-11-21,aave,-0.3952519006580688,-0.3952279902493721,-2.3910408696703467e-05
2021-11-22,aave,-0.3955043455847589,-0.3956700507052293,0.0001657051204704274
2021-11-23,aave,-0.3950201619757512,-0.39513420620730993,0.00011404423155875199
2021-11-24,aave,-0.3962330341320131,-0.39616576389975716,-6.727023225594486e-05
2021-11-25,aave,-0.3955280877070655,-0.3953506861016943,-0.00017740160537116356
2021-11-26,aave,-0.3979019107226105,-0.3980092653519866,0.00010735462937611073
2021-11-27,aave,-0.3978698393967405,-0.39768920218237747,-0.00018063721436301083
2021-11-28,aave,-0.3974208408345611,-0.39744196568678686,2.1124852225773427e-05
2021-11-29,aave,-0.3965742201060132,-0.3967712339621672,0.00019701385615400469
2021-11-30,aave,-0.3960132054323608,-0.396176486745681,0.00016328131332021822
2021-12-01,aave,-0.3965002692332548,-0.39625505627810786,-0.0002452129551469562
2021-12-02,aave,-0.3969762014817231,-0.39684403727794915,-0.00013216420377393234
2021-12-03,aave,-0.3984700869544669,-0.398349764724967,-0.00012032222949986959
2021-12-04,aave,-0.4002118246154874,-0.4006066284793157,0.0003948038638283413
2021-12-05,aave,-0.4010772833558326,-0.4007021064011505,-0.0003751769546820882
2021-12-06,aave,-0.4016480284074796,-0.4016562796886762,8.251281196580695e-06
2021-12-07,aave,-0.401460582405793,-0.4017274234860098,0.0002668410802167953
2021-12-08,aave,-0.4001756276093477,-0.40081449963609295,0.0006388720267452297
2021-12-09,aave,-0.4022654014304764,-0.4015119566683942,-0.0007534447620822227
2021-12-10,aave,-0.4030267062047682,-0.402561864451863,-0.0004648417529052318
2021-12-11,aave,-0.4019158862529129,-0.4025401344733403,0.0006242482204273925
2021-12-12,aave,-0.4020295370678891,-0.402373272173801,0.00034373510591190204
2021-12-13,aave,-0.4033840056847272,-0.40307344220013425,-0.0003105634845929628
2021-12-14,aave,-0.4028320986448777,-0.40246114153522655,-0.0003709571096511266
2021-12-15,aave,-0.4025759950960617,-0.40280319764174516,0.0002272025456834803
2021-12-16,aave,-0.4024607874206065,-0.4025738795576021,0.00011309213699561838
2021-12-17,aave,-0.4014379300858217,-0.4018596565734311,0.00042172648760940845
2021-12-18,aave,-0.400984105256157,-0.40034621296074036,-0.0006378922954166644
2021-12-19,aave,-0.4017454100304489,-0.4013780520147078,-0.00036735801574111493
2021-12-20,aave,-0.4019345685786624,-0.40221252133143837,0.0002779527527759784
2021-12-21,aave,-0.4015383475867253,-0.40192318900468327,0.00038484141795797067
2021-12-22,aave,-0.3999519067584975,-0.3999627598673861,1.0853108888597696e-05
2021-12-23,aave,-0.3967821388230003,-0.39711027617447475,0.00032813735147446677
2021-12-24,aave,-0.3949816296788929,-0.39490094918669666,-8.068049219622786e-05
2021-12-25,aave,-0.3954798250322127,-0.39484644991690016,-0.0006333751153125289
2021-12-26,aave,-0.3951591117735131,-0.39486271257567424,-0.00029639919783885915
2021-12-27,aave,-0.3944157108947311,-0.39467377903398027,0.00025806813924916794
2021-12-28,aave,-0.3963586727726784,-0.3965269458777012,0.00016827310502282034
2021-12-29,aave,-0.3976135023188527,-0.3977023392012878,8.883688243510601e-05
2021-12-30,aave,-0.3955576680561689,-0.3954229439704812,-0.00013472408568765415
2021-12-31,aave,-0.3962590337020145,-0.3963010924613842,4.2058759369689724e-05
2022-01-01,aave,-0.3952813253211243,-0.3957383125635141,0.0004569872423897947
2022-01-02,aave,-0.3953615036357992,-0.39507902397782596,-0.0002824796579732336
2022-01-03,aave,-0.395221386192678,-0.3949726275801388,-0.0002487586125392016
2022-01-04,aave,-0.3964061570172917,-0.3961449814419698,-0.0002611755753219036
2022-01-05,aave,-0.3981116976721725,-0.3985005149069618,0.00038881723478928487
2022-01-06,aave,-0.3988262966320906,-0.39877767492929656,-4.862170279407163e-05
2022-01-07,aave,-0.3995533504758417,-0.39992916512958,0.0003758146537383156
2022-01-08,aave,-0.3994973034985932,-0.3990857488092615,-0.0004115546893316835
2022-01-09,aave,-0.3997144855354311,-0.399827747052743,0.00011326151731189116
2022-01-10,aave,-0.4004641138561295,-0.4005735933205154,0.00010947946438588652
