coin_id,timestamp,Market Cap
wrapped-bitcoin,2021-02-19,6890645102.037815
wrapped-bitcoin,2021-02-20,6888920241.376205
wrapped-bitcoin,2021-02-21,7126218414.376568
wrapped-bitcoin,2021-02-22,6678928380.461238
wrapped-bitcoin,2021-02-23,5982868469.802113
wrapped-bitcoin,2021-02-24,6118527830.074915
wrapped-bitcoin,2021-02-25,5859692808.422808
wrapped-bitcoin,2021-02-26,5726515480.407346
wrapped-bitcoin,2021-02-27,5680325610.992746
wrapped-bitcoin,2021-02-28,5602017977.540095
wrapped-bitcoin,2021-03-01,6142242015.346293
wrapped-bitcoin,2021-03-02,5981353301.588448
wrapped-bitcoin,2021-03-03,6281904488.143481
wrapped-bitcoin,2021-03-04,6015595084.533263
wrapped-bitcoin,2021-03-05,6099620933.972415
wrapped-bitcoin,2021-03-06,6127964684.987707
wrapped-bitcoin,2021-03-07,6427746928.768301
wrapped-bitcoin,2021-03-08,6792311632.900836
wrapped-bitcoin,2021-03-09,7146133399.737201
wrapped-bitcoin,2021-03-10,7408207349.995147
wrapped-bitcoin,2021-03-11,7679079822.076169
wrapped-bitcoin,2021-03-12,7678057047.630405
wrapped-bitcoin,2021-03-13,8203620226.276642
wrapped-bitcoin,2021-03-14,7999957425.815714
wrapped-bitcoin,2021-03-15,7513251953.956477
wrapped-bitcoin,2021-03-16,7708134143.247161
wrapped-bitcoin,2021-03-17,8020321879.259541
wrapped-bitcoin,2021-03-18,7897719237.92648
wrapped-bitcoin,2021-03-19,8026732199.700133
wrapped-bitcoin,2021-03-20,8022200511.393917
wrapped-bitcoin,2021-03-21,7917891411.676049
wrapped-bitcoin,2021-03-22,7497203245.5848465
wrapped-bitcoin,2021-03-23,7502887275.098252
wrapped-bitcoin,2021-03-24,7264758452.116514
wrapped-bitcoin,2021-03-25,7112553202.736402
wrapped-bitcoin,2021-03-26,7559879403.489593
wrapped-bitcoin,2021-03-27,7730027935.227332
wrapped-bitcoin,2021-03-28,7681767523.254257
wrapped-bitcoin,2021-03-29,8044096567.148949
wrapped-bitcoin,2021-03-30,8210544641.749964
wrapped-bitcoin,2021-03-31,8244287417.230183
wrapped-bitcoin,2021-04-01,8249099340.354365
wrapped-bitcoin,2021-04-02,8290876626.960881
wrapped-bitcoin,2021-04-03,8055009441.326755
wrapped-bitcoin,2021-04-04,8175604696.299052
wrapped-bitcoin,2021-04-05,8249063834.403716
wrapped-bitcoin,2021-04-06,8226569698.332922
wrapped-bitcoin,2021-04-07,7970073908.524436
wrapped-bitcoin,2021-04-08,8300722371.128303
wrapped-bitcoin,2021-04-09,8485828908.994422
wrapped-bitcoin,2021-04-10,8702888731.68454
wrapped-bitcoin,2021-04-11,8744515485.615677
wrapped-bitcoin,2021-04-12,8736674016.10613
wrapped-bitcoin,2021-04-13,9365645152.219303
wrapped-bitcoin,2021-04-14,9352621716.53163
wrapped-bitcoin,2021-04-15,9391973438.123636
wrapped-bitcoin,2021-04-16,9142484660.90697
wrapped-bitcoin,2021-04-17,8943529385.925066
wrapped-bitcoin,2021-04-18,8670066515.620993
wrapped-bitcoin,2021-04-19,8592739742.9819
wrapped-bitcoin,2021-04-20,8690583973.514917
wrapped-bitcoin,2021-04-21,8367358008.80899
wrapped-bitcoin,2021-04-22,8116244310.571415
wrapped-bitcoin,2021-04-23,7963251432.265006
wrapped-bitcoin,2021-04-24,7877805119.655452
wrapped-bitcoin,2021-04-25,7691674295.413423
wrapped-bitcoin,2021-04-26,8465786170.112538
wrapped-bitcoin,2021-04-27,8659011508.78115
wrapped-bitcoin,2021-04-28,8597876326.904583
wrapped-bitcoin,2021-04-29,8678870520.6252
wrapped-bitcoin,2021-04-30,9374068447.605005
wrapped-bitcoin,2021-05-01,9407030438.982222
wrapped-bitcoin,2021-05-02,9478933471.837736
wrapped-bitcoin,2021-05-03,9721483896.458145
wrapped-bitcoin,2021-05-04,9152584495.959879
wrapped-bitcoin,2021-05-05,9769761177.902317
wrapped-bitcoin,2021-05-06,9643779546.746725
wrapped-bitcoin,2021-05-07,9761439895.955814
wrapped-bitcoin,2021-05-08,10027387159.300142
wrapped-bitcoin,2021-05-09,9966415550.201666
wrapped-bitcoin,2021-05-10,9695775409.049986
wrapped-bitcoin,2021-05-11,9805243873.076986
wrapped-bitcoin,2021-05-12,9027706987.913645
wrapped-bitcoin,2021-05-13,8647919724.167301
wrapped-bitcoin,2021-05-14,8757139340.300493
wrapped-bitcoin,2021-05-15,8241353427.18994
wrapped-bitcoin,2021-05-16,8102763022.230154
wrapped-bitcoin,2021-05-17,7819838792.536412
wrapped-bitcoin,2021-05-18,7655176129.672379
wrapped-bitcoin,2021-05-19,6737810630.933795
wrapped-bitcoin,2021-05-20,7260650094.646879
wrapped-bitcoin,2021-05-21,6741182807.586114
wrapped-bitcoin,2021-05-22,6830666216.7655325
wrapped-bitcoin,2021-05-23,6302137015.538821
wrapped-bitcoin,2021-05-24,7027564873.796666
wrapped-bitcoin,2021-05-25,6944709598.254848
wrapped-bitcoin,2021-05-26,7235836842.022767
wrapped-bitcoin,2021-05-27,7092159504.323983
wrapped-bitcoin,2021-05-28,6604551325.430795
wrapped-bitcoin,2021-05-29,6473554653.538385
wrapped-bitcoin,2021-05-30,6643800701.960407
wrapped-bitcoin,2021-05-31,6955874332.420389
wrapped-bitcoin,2021-06-01,6825969155.548242
wrapped-bitcoin,2021-06-02,6994188054.638762
wrapped-bitcoin,2021-06-03,7315664059.423146
wrapped-bitcoin,2021-06-04,6925196811.811455
wrapped-bitcoin,2021-06-05,6638917451.788633
wrapped-bitcoin,2021-06-06,6712304098.057039
wrapped-bitcoin,2021-06-07,6361266849.298905
wrapped-bitcoin,2021-06-08,6298925588.544609
wrapped-bitcoin,2021-06-09,7022653356.557393
wrapped-bitcoin,2021-06-10,6964692487.133572
wrapped-bitcoin,2021-06-11,7041547303.665122
wrapped-bitcoin,2021-06-12,6795812584.983699
wrapped-bitcoin,2021-06-13,7344554167.341899
wrapped-bitcoin,2021-06-14,7646108952.861053
wrapped-bitcoin,2021-06-15,7627765085.713331
wrapped-bitcoin,2021-06-16,7237329265.358182
wrapped-bitcoin,2021-06-17,7285177887.860729
wrapped-bitcoin,2021-06-18,6897078973.582601
wrapped-bitcoin,2021-06-19,6818439430.442221
wrapped-bitcoin,2021-06-20,6824828699.77749
wrapped-bitcoin,2021-06-21,6135708041.255176
wrapped-bitcoin,2021-06-22,6200648383.856663
wrapped-bitcoin,2021-06-23,6425379759.6024275
wrapped-bitcoin,2021-06-24,6628063640.846519
wrapped-bitcoin,2021-06-25,6096497428.914772
wrapped-bitcoin,2021-06-26,6109403884.7923765
wrapped-bitcoin,2021-06-27,6610155452.077591
wrapped-bitcoin,2021-06-28,6678204132.544526
wrapped-bitcoin,2021-06-29,6990654442.46041
wrapped-bitcoin,2021-06-30,6855397188.7737055
wrapped-bitcoin,2021-07-01,6574158693.864234
wrapped-bitcoin,2021-07-02,6618054222.6198
wrapped-bitcoin,2021-07-03,6794232597.422015
wrapped-bitcoin,2021-07-04,6941643022.773797
wrapped-bitcoin,2021-07-05,6647859788.344516
wrapped-bitcoin,2021-07-06,6706800183.254283
wrapped-bitcoin,2021-07-07,6702260660.218071
wrapped-bitcoin,2021-07-08,6489788250.891651
wrapped-bitcoin,2021-07-09,6677486575.308356
wrapped-bitcoin,2021-07-10,6639309525.925732
wrapped-bitcoin,2021-07-11,6759039485.049014
wrapped-bitcoin,2021-07-12,6528508604.711569
wrapped-bitcoin,2021-07-13,6427756041.266583
wrapped-bitcoin,2021-07-14,6443491992.543296
wrapped-bitcoin,2021-07-15,6222724007.979463
wrapped-bitcoin,2021-07-16,6150037024.255713
wrapped-bitcoin,2021-07-17,6190803893.84691
wrapped-bitcoin,2021-07-18,6230001708.176393
wrapped-bitcoin,2021-07-19,6049676903.749179
wrapped-bitcoin,2021-07-20,5820526255.572438
wrapped-bitcoin,2021-07-21,6249275703.22973
wrapped-bitcoin,2021-07-22,6294727291.0953
wrapped-bitcoin,2021-07-23,6510671599.067282
wrapped-bitcoin,2021-07-24,6657995520.215762
wrapped-bitcoin,2021-07-25,6866855710.49573
wrapped-bitcoin,2021-07-26,7218646305.334488
wrapped-bitcoin,2021-07-27,7494248788.24201
wrapped-bitcoin,2021-07-28,7712679542.215974
wrapped-bitcoin,2021-07-29,7726895307.269608
wrapped-bitcoin,2021-07-30,8020837702.245242
wrapped-bitcoin,2021-07-31,8045744712.148481
wrapped-bitcoin,2021-08-01,7656478862.912312
wrapped-bitcoin,2021-08-02,7573193208.300662
wrapped-bitcoin,2021-08-03,7393248888.662447
wrapped-bitcoin,2021-08-04,7705515559.963682
wrapped-bitcoin,2021-08-05,7944294077.572261
wrapped-bitcoin,2021-08-06,8273091282.360691
wrapped-bitcoin,2021-08-07,8649727048.837933
wrapped-bitcoin,2021-08-08,8549302137.568616
wrapped-bitcoin,2021-08-09,8924904959.286657
wrapped-bitcoin,2021-08-10,8837268341.075893
wrapped-bitcoin,2021-08-11,8895884647.865416
wrapped-bitcoin,2021-08-12,8663358421.718174
wrapped-bitcoin,2021-08-13,9308855378.199131
wrapped-bitcoin,2021-08-14,9193191912.48391
wrapped-bitcoin,2021-08-15,9176241772.19257
wrapped-bitcoin,2021-08-16,8986068882.044476
wrapped-bitcoin,2021-08-17,8721932533.476768
wrapped-bitcoin,2021-08-18,8771036840.217295
wrapped-bitcoin,2021-08-19,8948837569.909267
wrapped-bitcoin,2021-08-20,9577339255.300173
wrapped-bitcoin,2021-08-21,9552513803.071663
wrapped-bitcoin,2021-08-22,9604313880.459019
wrapped-bitcoin,2021-08-23,9640489398.768234
wrapped-bitcoin,2021-08-24,9465774260.265284
wrapped-bitcoin,2021-08-25,9686108056.940489
wrapped-bitcoin,2021-08-26,9352871606.518661
wrapped-bitcoin,2021-08-27,9691370861.21021
wrapped-bitcoin,2021-08-28,9673610379.13677
wrapped-bitcoin,2021-08-29,9686060972.89194
wrapped-bitcoin,2021-08-30,9313975859.390194
wrapped-bitcoin,2021-08-31,9367688301.583431
wrapped-bitcoin,2021-09-01,9674311955.916533
wrapped-bitcoin,2021-09-02,9828014886.128002
wrapped-bitcoin,2021-09-03,9941299027.289572
wrapped-bitcoin,2021-09-04,9968022751.27635
wrapped-bitcoin,2021-09-05,10313807455.313671
wrapped-bitcoin,2021-09-06,10691205964.29292
wrapped-bitcoin,2021-09-07,9556642874.972118
wrapped-bitcoin,2021-09-08,9451514899.368961
wrapped-bitcoin,2021-09-09,9481260355.260195
wrapped-bitcoin,2021-09-10,9116585329.652504
wrapped-bitcoin,2021-09-11,9197991326.98485
wrapped-bitcoin,2021-09-12,9440924853.421108
wrapped-bitcoin,2021-09-13,9180023106.534143
wrapped-bitcoin,2021-09-14,9699460632.002226
wrapped-bitcoin,2021-09-15,9923663508.55502
wrapped-bitcoin,2021-09-16,9881345884.012695
wrapped-bitcoin,2021-09-17,9776968527.849438
wrapped-bitcoin,2021-09-18,9964683129.927923
wrapped-bitcoin,2021-09-19,9778677872.34754
wrapped-bitcoin,2021-09-20,8822502473.313986
wrapped-bitcoin,2021-09-21,8331120052.206707
wrapped-bitcoin,2021-09-22,8957730393.188585
wrapped-bitcoin,2021-09-23,9261583764.658802
wrapped-bitcoin,2021-09-24,8819608925.057657
wrapped-bitcoin,2021-09-25,8840194574.224876
wrapped-bitcoin,2021-09-26,8919566814.435204
wrapped-bitcoin,2021-09-27,8726479988.55342
wrapped-bitcoin,2021-09-28,8465877514.999213
wrapped-bitcoin,2021-09-29,8567927757.545855
wrapped-bitcoin,2021-09-30,9060203660.947433
wrapped-bitcoin,2021-10-01,9915381494.329105
wrapped-bitcoin,2021-10-02,9824236717.980766
wrapped-bitcoin,2021-10-03,9949001597.724146
wrapped-bitcoin,2021-10-04,10201722710.358093
wrapped-bitcoin,2021-10-05,10675441172.4841
wrapped-bitcoin,2021-10-06,11482947062.08397
wrapped-bitcoin,2021-10-07,11276471248.061785
wrapped-bitcoin,2021-10-08,11292666553.192053
wrapped-bitcoin,2021-10-09,11496348039.986172
wrapped-bitcoin,2021-10-10,11426101367.239876
wrapped-bitcoin,2021-10-11,12004582030.063145
wrapped-bitcoin,2021-10-12,11855238665.879255
wrapped-bitcoin,2021-10-13,12142692798.046352
wrapped-bitcoin,2021-10-14,12135999852.120075
wrapped-bitcoin,2021-10-15,13298910099.080921
wrapped-bitcoin,2021-10-16,13212034116.064625
wrapped-bitcoin,2021-10-17,13229444271.890604
wrapped-bitcoin,2021-10-18,13383795306.000046
wrapped-bitcoin,2021-10-19,13928315421.996675
wrapped-bitcoin,2021-10-20,14495095460.613058
wrapped-bitcoin,2021-10-21,13852459144.298637
wrapped-bitcoin,2021-10-22,13494189948.621943
wrapped-bitcoin,2021-10-23,13673709337.81358
wrapped-bitcoin,2021-10-24,13537732313.623213
wrapped-bitcoin,2021-10-25,14026631145.673626
wrapped-bitcoin,2021-10-26,13429632824.274328
wrapped-bitcoin,2021-10-27,13034763714.588018
wrapped-bitcoin,2021-10-28,13699322835.32038
wrapped-bitcoin,2021-10-29,14230740833.271067
wrapped-bitcoin,2021-10-30,14142291433.244232
wrapped-bitcoin,2021-10-31,14059403322.994057
wrapped-bitcoin,2021-11-01,14063789771.938477
wrapped-bitcoin,2021-11-02,14529805284.45432
wrapped-bitcoin,2021-11-03,14571049664.867579
wrapped-bitcoin,2021-11-04,14245469383.52732
wrapped-bitcoin,2021-11-05,14362858813.946009
wrapped-bitcoin,2021-11-06,14450054335.806074
wrapped-bitcoin,2021-11-07,14814731046.974533
wrapped-bitcoin,2021-11-08,15882338484.147598
wrapped-bitcoin,2021-11-09,15813044624.978184
wrapped-bitcoin,2021-11-10,15521740419.966742
wrapped-bitcoin,2021-11-11,15576115681.281256
wrapped-bitcoin,2021-11-12,15361024523.430304
wrapped-bitcoin,2021-11-13,15428623306.331408
wrapped-bitcoin,2021-11-14,15555285961.466831
wrapped-bitcoin,2021-11-15,15326260450.500198
wrapped-bitcoin,2021-11-16,14483125558.878462
wrapped-bitcoin,2021-11-17,14615098655.735634
wrapped-bitcoin,2021-11-18,13780085207.652754
wrapped-bitcoin,2021-11-19,14261193501.004082
wrapped-bitcoin,2021-11-20,14718967381.879793
wrapped-bitcoin,2021-11-21,14595114498.89079
wrapped-bitcoin,2021-11-22,14012468124.844002
wrapped-bitcoin,2021-11-23,14369343331.808376
wrapped-bitcoin,2021-11-24,14233795947.172153
wrapped-bitcoin,2021-11-25,14730023257.085402
wrapped-bitcoin,2021-11-26,13586347196.815264
wrapped-bitcoin,2021-11-27,13778931295.558706
wrapped-bitcoin,2021-11-28,14491093608.021076
wrapped-bitcoin,2021-11-29,14682419456.55781
wrapped-bitcoin,2021-11-30,14488183094.453732
wrapped-bitcoin,2021-12-01,14518275520.752974
wrapped-bitcoin,2021-12-02,14373666845.323359
wrapped-bitcoin,2021-12-03,13640941591.450706
wrapped-bitcoin,2021-12-04,12598116081.729889
wrapped-bitcoin,2021-12-05,12647568416.315172
wrapped-bitcoin,2021-12-06,12964948386.04649
wrapped-bitcoin,2021-12-07,12979458407.255344
wrapped-bitcoin,2021-12-08,12974276710.444336
wrapped-bitcoin,2021-12-09,12323989255.772179
wrapped-bitcoin,2021-12-10,12175873119.512384
wrapped-bitcoin,2021-12-11,12652268576.461905
wrapped-bitcoin,2021-12-12,12836225904.191444
wrapped-bitcoin,2021-12-13,11969739744.612555
wrapped-bitcoin,2021-12-14,12474655416.21343
wrapped-bitcoin,2021-12-15,12610395283.867878
wrapped-bitcoin,2021-12-16,12324786679.992523
wrapped-bitcoin,2021-12-17,12008586324.347534
wrapped-bitcoin,2021-12-18,12149365542.5158
wrapped-bitcoin,2021-12-19,12133576631.073496
wrapped-bitcoin,2021-12-20,12222359176.657398
wrapped-bitcoin,2021-12-21,12750080269.670708
wrapped-bitcoin,2021-12-22,12660460912.052526
wrapped-bitcoin,2021-12-23,13159768438.022371
wrapped-bitcoin,2021-12-24,13146593118.088827
wrapped-bitcoin,2021-12-25,13141463880.287144
wrapped-bitcoin,2021-12-26,13158087788.260504
wrapped-bitcoin,2021-12-27,13181528536.361277
wrapped-bitcoin,2021-12-28,12335164932.802706
wrapped-bitcoin,2021-12-29,11972763557.43952
wrapped-bitcoin,2021-12-30,12174256496.781033
wrapped-bitcoin,2021-12-31,11987159887.13018
wrapped-bitcoin,2022-01-01,12279859640.495527
wrapped-bitcoin,2022-01-02,12234553492.751007
wrapped-bitcoin,2022-01-03,12026685732.776947
wrapped-bitcoin,2022-01-04,12015996577.934713
wrapped-bitcoin,2022-01-05,11411353625.176546
wrapped-bitcoin,2022-01-06,11385159520.479784
wrapped-bitcoin,2022-01-07,11125606856.393461
wrapped-bitcoin,2022-01-08,11152255721.443825
wrapped-bitcoin,2022-01-09,11153402751.815796
wrapped-bitcoin,2022-01-10,11150546806.18777
wrapped-bitcoin,2022-01-11,11434512561.016294
wrapped-bitcoin,2022-01-12,11737925821.577477
wrapped-bitcoin,2022-01-13,11401224056.231848
wrapped-bitcoin,2022-01-14,11500049299.533882
wrapped-bitcoin,2022-01-15,11524257291.383327
wrapped-bitcoin,2022-01-16,11524403595.125774
wrapped-bitcoin,2022-01-17,11282546695.75061
wrapped-bitcoin,2022-01-18,11327146672.265705
wrapped-bitcoin,2022-01-19,11009628376.718653
wrapped-bitcoin,2022-01-20,10773050623.5957
wrapped-bitcoin,2022-01-21,9632520925.845148
wrapped-bitcoin,2022-01-22,9453493865.934994
wrapped-bitcoin,2022-01-23,9841068732.711355
wrapped-bitcoin,2022-01-24,9951073738.577185
wrapped-bitcoin,2022-01-25,10017248657.3867
wrapped-bitcoin,2022-01-26,10009301552.066647
wrapped-bitcoin,2022-01-27,9785650373.806892
wrapped-bitcoin,2022-01-28,10241151946.10144
wrapped-bitcoin,2022-01-29,10339930241.55166
wrapped-bitcoin,2022-01-30,10303791182.32522
wrapped-bitcoin,2022-01-31,10286300861.243607
wrapped-bitcoin,2022-02-01,10404420193.31009
wrapped-bitcoin,2022-02-02,9898680042.2638
wrapped-bitcoin,2022-02-03,9832327161.473375
wrapped-bitcoin,2022-02-04,10716689392.187641
wrapped-bitcoin,2022-02-05,10898794837.33776
wrapped-bitcoin,2022-02-06,11142978049.124939
wrapped-bitcoin,2022-02-07,11482889507.184566
wrapped-bitcoin,2022-02-08,11568423717.699665
wrapped-bitcoin,2022-02-09,11632729821.058334
wrapped-bitcoin,2022-02-10,11361329194.583302
wrapped-bitcoin,2022-02-11,11096778859.663607
wrapped-bitcoin,2022-02-12,11034806450.453789
wrapped-bitcoin,2022-02-13,11075671753.228407
wrapped-bitcoin,2022-02-14,11165768299.688284
wrapped-bitcoin,2022-02-15,11711478994.515713
wrapped-bitcoin,2022-02-16,11558993985.999817
wrapped-bitcoin,2022-02-17,10656088808.630026
wrapped-bitcoin,2022-02-18,10532045031.727226
wrapped-bitcoin,2022-02-19,10544696009.763391
wrapped-bitcoin,2022-02-20,10164388519.101076
wrapped-bitcoin,2022-02-21,9748359873.061611
wrapped-bitcoin,2022-02-22,10063637046.017797
wrapped-bitcoin,2022-02-23,9826307596.29691
wrapped-bitcoin,2022-02-24,10088282288.577433
wrapped-bitcoin,2022-02-25,10328738972.850344
wrapped-bitcoin,2022-02-26,10258943474.453356
wrapped-bitcoin,2022-02-27,9931615641.51285
wrapped-bitcoin,2022-02-28,11316654899.986095
wrapped-bitcoin,2022-03-01,11597855242.70396
wrapped-bitcoin,2022-03-02,11570796021.194368
wrapped-bitcoin,2022-03-03,11254577457.102577
wrapped-bitcoin,2022-03-04,10440773589.998295
wrapped-bitcoin,2022-03-05,10512739381.460796
wrapped-bitcoin,2022-03-06,10238531016.888678
wrapped-bitcoin,2022-03-07,10271473099.649178
wrapped-bitcoin,2022-03-08,10500964699.47533
wrapped-bitcoin,2022-03-09,11390094025.919046
wrapped-bitcoin,2022-03-10,10734047950.71486
wrapped-bitcoin,2022-03-11,10598917107.701588
wrapped-bitcoin,2022-03-12,10634685376.759031
wrapped-bitcoin,2022-03-13,10327975867.745253
wrapped-bitcoin,2022-03-14,10804730845.637735
wrapped-bitcoin,2022-03-15,10738768945.188894
wrapped-bitcoin,2022-03-16,11247359153.370716
wrapped-bitcoin,2022-03-17,11157279873.77016
wrapped-bitcoin,2022-03-18,11407630328.728857
wrapped-bitcoin,2022-03-19,11506197062.33443
wrapped-bitcoin,2022-03-20,11265192776.965336
wrapped-bitcoin,2022-03-21,11219382784.13965
wrapped-bitcoin,2022-03-22,11571218053.203856
wrapped-bitcoin,2022-03-23,11657378038.302858
wrapped-bitcoin,2022-03-24,12058446881.355618
wrapped-bitcoin,2022-03-25,12166019305.32504
wrapped-bitcoin,2022-03-26,12197380077.166925
wrapped-bitcoin,2022-03-27,12808231006.117485
wrapped-bitcoin,2022-03-28,12942262534.711107
wrapped-bitcoin,2022-03-29,12993778352.232533
wrapped-bitcoin,2022-03-30,12912932447.06398
wrapped-bitcoin,2022-03-31,12497755814.200745
wrapped-bitcoin,2022-04-01,12719046576.618757
wrapped-bitcoin,2022-04-02,12661576515.467417
wrapped-bitcoin,2022-04-03,12783084816.513239
wrapped-bitcoin,2022-04-04,12825080936.34024
wrapped-bitcoin,2022-04-05,12594215814.421614
wrapped-bitcoin,2022-04-06,11920638929.967175
wrapped-bitcoin,2022-04-07,12019863232.036812
wrapped-bitcoin,2022-04-08,11642832020.279655
wrapped-bitcoin,2022-04-09,11780923550.556896
wrapped-bitcoin,2022-04-10,11692314096.867521
wrapped-bitcoin,2022-04-11,10926229292.253908
wrapped-bitcoin,2022-04-12,11090305639.678846
wrapped-bitcoin,2022-04-13,11425652717.386084
wrapped-bitcoin,2022-04-14,11080012893.878925
wrapped-bitcoin,2022-04-15,11275894698.689621
wrapped-bitcoin,2022-04-16,11265667743.050169
wrapped-bitcoin,2022-04-17,11066739167.255716
wrapped-bitcoin,2022-04-18,11387141544.721739
wrapped-bitcoin,2022-04-19,11569905357.253311
wrapped-bitcoin,2022-04-20,11599029306.913137
wrapped-bitcoin,2022-04-21,11321637278.738298
wrapped-bitcoin,2022-04-22,11147442631.69601
wrapped-bitcoin,2022-04-23,11098976292.760616
wrapped-bitcoin,2022-04-24,11098029878.357504
wrapped-bitcoin,2022-04-25,11341333046.53403
wrapped-bitcoin,2022-04-26,10702844278.205606
wrapped-bitcoin,2022-04-27,11010804119.112919
wrapped-bitcoin,2022-04-28,11176577251.51848
wrapped-bitcoin,2022-04-29,10892820455.466112
wrapped-bitcoin,2022-04-30,10640352989.659697
wrapped-bitcoin,2022-05-01,10870070267.794676
wrapped-bitcoin,2022-05-02,10887411532.070738
wrapped-bitcoin,2022-05-03,10661354781.02985
wrapped-bitcoin,2022-05-04,11216201742.409239
wrapped-bitcoin,2022-05-05,10347897016.142725
wrapped-bitcoin,2022-05-06,10219131738.617706
wrapped-bitcoin,2022-05-07,10086670797.074924
wrapped-bitcoin,2022-05-08,9678335567.775597
wrapped-bitcoin,2022-05-09,8704547841.837072
wrapped-bitcoin,2022-05-10,8818009429.585217
wrapped-bitcoin,2022-05-11,8184859745.689276
wrapped-bitcoin,2022-05-12,8274162950.304279
wrapped-bitcoin,2022-05-13,8343931326.545808
wrapped-bitcoin,2022-05-14,8566561752.20112
wrapped-bitcoin,2022-05-15,8887509730.597237
wrapped-bitcoin,2022-05-16,8487196287.897298
wrapped-bitcoin,2022-05-17,8655003985.862598
wrapped-bitcoin,2022-05-18,8066363723.940364
wrapped-bitcoin,2022-05-19,8475943084.432013
wrapped-bitcoin,2022-05-20,8086370133.65151
wrapped-bitcoin,2022-05-21,8158538838.502088
wrapped-bitcoin,2022-05-22,8400653736.031797
wrapped-bitcoin,2022-05-23,8061762068.776271
wrapped-bitcoin,2022-05-24,8177347303.048503
wrapped-bitcoin,2022-05-25,8158670732.750473
wrapped-bitcoin,2022-05-26,8058887346.353189
wrapped-bitcoin,2022-05-27,7845773565.570955
wrapped-bitcoin,2022-05-28,7981569306.332786
wrapped-bitcoin,2022-05-29,8085173503.04522
wrapped-bitcoin,2022-05-30,8679088513.287586
wrapped-bitcoin,2022-05-31,8710520923.546848
wrapped-bitcoin,2022-06-01,8166854351.320366
wrapped-bitcoin,2022-06-02,8364128596.605277
wrapped-bitcoin,2022-06-03,8107825797.996393
wrapped-bitcoin,2022-06-04,8152876793.770277
wrapped-bitcoin,2022-06-05,8203827414.797378
wrapped-bitcoin,2022-06-06,8569989616.932867
wrapped-bitcoin,2022-06-07,8550532127.4519615
wrapped-bitcoin,2022-06-08,8266024410.959384
wrapped-bitcoin,2022-06-09,8225200227.204337
wrapped-bitcoin,2022-06-10,7967281577.402412
wrapped-bitcoin,2022-06-11,7751969597.2813
wrapped-bitcoin,2022-06-12,7379788539.66122
wrapped-bitcoin,2022-06-13,6086272367.074849
wrapped-bitcoin,2022-06-14,6000518158.808965
wrapped-bitcoin,2022-06-15,6073324898.43394
wrapped-bitcoin,2022-06-16,5503514992.240186
wrapped-bitcoin,2022-06-17,5485025612.363207
wrapped-bitcoin,2022-06-18,5087970768.293266
wrapped-bitcoin,2022-06-19,5474333939.47911
wrapped-bitcoin,2022-06-20,5505670928.03567
