Date,Coin,actual,predicted,Residual
2021-01-06,aave,-0.0083472699061461,-0.007305612416579154,-0.0010416574895669457
2021-01-07,aave,-0.0029274042687818,-0.001670245116310344,-0.001257159152471456
2021-01-08,aave,-0.008691388359312,-0.007860505451701158,-0.0008308829076108422
2021-01-09,aave,0.008982414651976,0.01080100967508563,-0.0018185950231096298
2021-01-10,aave,0.011196545225636,0.011021671998221003,0.0001748732274149973
2021-01-11,aave,-0.0211807752011915,-0.021795271249850312,0.0006144960486588122
2021-01-12,aave,0.0179687360122842,0.015772485236174597,0.002196250776109604
2021-01-13,aave,0.0276161270326218,0.026719087494366633,0.0008970395382551649
2021-01-14,aave,-0.0013411389430035,-0.005646582824666886,0.0043054438816633855
2021-01-15,aave,0.0262849319637955,0.026527077296573172,-0.00024214533277767264
2021-01-16,aave,0.0198040344291694,0.02298154696033999,-0.0031775125311705905
2021-01-17,aave,0.0067909234502347,0.0033309278208025093,0.003459995629432191
2021-01-18,aave,0.0183520960434428,0.011787963340889097,0.006564132702553703
2021-01-19,aave,-0.0233798128602391,-0.019804361362596643,-0.0035754514976424553
2021-01-20,aave,0.0139872251374953,0.01340652721828011,0.0005806979192151899
2021-01-21,aave,-0.0572905734117012,-0.05804607872411447,0.0007555053124132724
2021-01-22,aave,0.0423709603578441,0.04343927405221111,-0.0010683136943670096
2021-01-23,aave,0.0343279461608198,0.027813240618875763,0.006514705541944037
2021-01-24,aave,0.0738789289029892,0.07261307528661119,0.0012658536163780015
2021-01-25,aave,-0.0264753696472717,-0.025684513447953736,-0.0007908561993179644
2021-01-26,aave,0.0427995991328403,0.0351355383067834,0.007664060826056904
2021-01-27,aave,0.0113233257083814,0.005857345475826586,0.0054659802325548144
2021-01-28,aave,0.015374263990388,0.013905459706711674,0.0014688042836763261
2021-01-29,aave,-0.0173954722163657,-0.021187114495498816,0.0037916422791331172
2021-01-30,aave,0.0392769128622726,0.03411636509012497,0.005160547772147625
2021-01-31,aave,-0.02500531976401,-0.024770248604742532,-0.00023507115926746716
2021-02-01,aave,-0.0105704562285737,-0.010299096630075865,-0.00027135959849783516
2021-02-02,aave,0.0112916305876951,0.010499028505346198,0.0007926020823489019
2021-02-03,aave,0.1218094978380427,0.11168884896551876,0.010120648872523938
2021-02-04,aave,0.1214065170178878,0.10647864582785842,0.014927871190029376
2021-02-05,aave,0.0571891839244389,0.04580611224362418,0.011383071680814719
2021-02-06,aave,-0.0514315039591119,-0.05969712829656958,0.008265624337457679
2021-02-07,aave,-0.002821753866494,0.0024426133087466165,-0.005264367175240616
2021-02-08,aave,0.0223924692852206,0.017646544564430315,0.004745924720790284
2021-02-09,aave,-0.0025349884888557,0.0005008012284028751,-0.003035789717258575
2021-02-10,aave,0.0489907127069055,0.050388092486207514,-0.001397379779302016
2021-02-11,aave,-0.009563758823917,-0.013012549712288837,0.003448790888371838
2021-02-12,aave,0.013991753011879,0.010040420812515782,0.003951332199363219
2021-02-13,aave,-0.0536350694925432,-0.05021196648868264,-0.0034231030038605614
2021-02-14,aave,-0.0413826414100806,-0.03268615361945985,-0.008696487790620752
2021-02-15,aave,-0.0227715684013536,-0.033279432341801196,0.010507863940447598
2021-02-16,aave,-0.035099461056879,-0.030949142184870576,-0.004150318872008424
2021-02-17,aave,0.027053161317574,0.024135931502039614,0.002917229815534387
2021-02-18,aave,-0.0180127724240187,-0.014009464869068854,-0.004003307554949844
2021-02-19,aave,-0.0350043756948199,-0.02503539732873201,-0.009968978366087889
2021-02-20,aave,0.0314904782136616,0.030120993268268968,0.0013694849453926294
2021-02-21,aave,-0.0082899168306184,-0.008676205548754649,0.00038628871813624864
2021-02-22,aave,-0.0600661604089479,-0.05533752419607085,-0.004728636212877044
2021-02-23,aave,-0.0551096472501887,-0.059367515679620265,0.004257868429431565
2021-02-24,aave,0.0037074409948921,0.006354648962555812,-0.002647207967663712
2021-02-25,aave,-0.0470575773043969,-0.03805194375967933,-0.009005633544717569
2021-02-26,aave,-0.024554041617095,-0.020189996049322607,-0.004364045567772392
2021-02-27,aave,0.0120357112780935,0.019867442165197747,-0.007831730887104246
2021-02-28,aave,0.0310603301472041,0.030181621672033827,0.0008787084751702735
2021-03-01,aave,0.0440734411261389,0.03716894484431883,0.00690449628182007
2021-03-02,aave,0.0062973851424046,0.008648216428733715,-0.002350831286329115
2021-03-03,aave,0.0052589926170615,0.010355032376280549,-0.005096039759219049
2021-03-04,aave,-0.0345289488845248,-0.03474551978220412,0.00021657089767932597
2021-03-05,aave,-0.0125883789122707,-0.012938371006636615,0.00034999209436591475
2021-03-06,aave,0.0301758853509091,0.03084428172577193,-0.0006683963748628299
2021-03-07,aave,0.0372937038821845,0.02981508680029321,0.007478617081891285
2021-03-08,aave,0.031676121063396,0.026268250183170857,0.005407870880225141
2021-03-09,aave,0.0092993658588393,0.009817581988288583,-0.000518216129449283
2021-03-10,aave,-0.0602608590074496,-0.056598490486403884,-0.0036623685210457196
2021-03-11,aave,-0.0013818898124574,-0.005758121864762525,0.004376232052305125
2021-03-12,aave,-0.0507840179222338,-0.053007789214820335,0.0022237712925865377
2021-03-13,aave,0.057444254181391,0.06345492334164404,-0.006010669160253043
2021-03-14,aave,-0.0527868476913182,-0.04508497507566042,-0.00770187261565778
2021-03-15,aave,-0.0214222618349923,-0.021739635683706345,0.0003173738487140462
2021-03-16,aave,0.0025075542831949,0.0015781171291606778,0.0009294371540342224
2021-03-17,aave,0.0159704341175835,0.016368457549394984,-0.0003980234318114832
